# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156709
3 0.00195974
4 0.000246082
5 3.09069e-05
6 3.88715e-06
7 4.81783e-07
8 5.94777e-08
9 7.5142e-09
10 9.46437e-10
11 1.1768e-10
