# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157834
3 0.00196746
4 0.000249902
5 3.14869e-05
6 3.88077e-06
7 4.95434e-07
8 6.12607e-08
9 7.67e-09
10 9.4795e-10
11 1.22243e-10
