# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157814
3 0.00196541
4 0.000246404
5 3.1077e-05
6 3.89324e-06
7 4.98111e-07
8 6.14414e-08
9 7.72926e-09
10 9.41042e-10
11 1.21344e-10
