# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158017
3 0.00197743
4 0.000246468
5 3.16235e-05
6 3.94213e-06
7 4.87921e-07
8 6.00552e-08
9 7.70472e-09
10 9.43086e-10
11 1.20774e-10
