# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158109
3 0.0019794
4 0.000247657
5 3.1192e-05
6 3.94669e-06
7 5.00491e-07
8 6.10057e-08
9 7.61147e-09
10 9.35067e-10
11 1.20121e-10
