# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157812
3 0.00197229
4 0.000250423
5 3.11574e-05
6 3.91164e-06
7 4.90499e-07
8 6.10166e-08
9 7.42128e-09
10 9.7167e-10
11 1.19492e-10
