# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158016
3 0.00199465
4 0.000251001
5 3.08336e-05
6 3.88702e-06
7 4.93598e-07
8 6.03672e-08
9 7.63837e-09
10 9.66121e-10
11 1.22315e-10
