# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0155564
3 0.00195928
4 0.000244409
5 3.09567e-05
6 3.76537e-06
7 4.80195e-07
8 6.06774e-08
9 7.79558e-09
10 9.10286e-10
11 1.17484e-10
