# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157144
3 0.00197428
4 0.000248579
5 3.08512e-05
6 3.82411e-06
7 4.9319e-07
8 6.18738e-08
9 7.82769e-09
10 9.59146e-10
11 1.19352e-10
