# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158185
3 0.00197657
4 0.000247681
5 3.11098e-05
6 3.93162e-06
7 4.81596e-07
8 6.15329e-08
9 7.99245e-09
10 9.54855e-10
11 1.17933e-10
