# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158517
3 0.00198005
4 0.000250887
5 3.09739e-05
6 3.89746e-06
7 5.05582e-07
8 6.40464e-08
9 7.96101e-09
10 9.75418e-10
11 1.27364e-10
