# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157807
3 0.00199277
4 0.000249571
5 3.08401e-05
6 3.92349e-06
7 4.92784e-07
8 6.14703e-08
9 7.84846e-09
10 9.46164e-10
11 1.2572e-10
