# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015703
3 0.00198984
4 0.000249968
5 3.16443e-05
6 3.94763e-06
7 4.97073e-07
8 6.15439e-08
9 7.78625e-09
10 9.76936e-10
11 1.21382e-10
