# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158126
3 0.00197185
4 0.000245135
5 3.11548e-05
6 3.8735e-06
7 4.91604e-07
8 6.20324e-08
9 7.84253e-09
10 9.53713e-10
11 1.19127e-10
