# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156246
3 0.00197474
4 0.000247215
5 3.10398e-05
6 3.80075e-06
7 4.87694e-07
8 6.22212e-08
9 7.7458e-09
10 9.57575e-10
11 1.217e-10
