# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157532
3 0.00196685
4 0.000246458
5 3.10942e-05
6 3.90677e-06
7 4.88012e-07
8 6.02424e-08
9 7.44626e-09
10 9.80467e-10
11 1.21952e-10
