# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158178
3 0.00195299
4 0.000244397
5 3.08393e-05
6 3.8938e-06
7 4.81819e-07
8 6.05095e-08
9 7.62281e-09
10 9.51544e-10
11 1.19383e-10
