# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157353
3 0.00194684
4 0.000244422
5 3.07029e-05
6 3.87927e-06
7 4.85409e-07
8 6.03564e-08
9 7.49242e-09
10 9.50497e-10
11 1.17817e-10
