# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015667
3 0.00196336
4 0.000243593
5 3.09472e-05
6 3.84742e-06
7 4.83583e-07
8 6.12354e-08
9 7.71153e-09
10 9.5613e-10
11 1.19106e-10
