# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157183
3 0.00196791
4 0.000247348
5 3.10642e-05
6 3.82477e-06
7 4.74862e-07
8 6.0103e-08
9 7.6706e-09
10 9.62346e-10
11 1.16896e-10
