# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157421
3 0.00196446
4 0.000248142
5 3.08967e-05
6 3.83868e-06
7 4.92131e-07
8 6.0575e-08
9 7.79949e-09
10 9.68728e-10
11 1.18743e-10
