# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158839
3 0.00199124
4 0.000249006
5 3.09444e-05
6 3.83457e-06
7 4.91182e-07
8 6.13182e-08
9 8.06656e-09
10 9.78516e-10
11 1.13684e-10
