# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158038
3 0.00196822
4 0.000247199
5 3.10131e-05
6 3.92645e-06
7 5.00321e-07
8 6.09309e-08
9 8.09585e-09
10 9.69759e-10
11 1.26056e-10
