# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157862
3 0.00199242
4 0.000249
5 3.14391e-05
6 3.95979e-06
7 4.88178e-07
8 6.16587e-08
9 7.88468e-09
10 9.75193e-10
11 1.19986e-10
