# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015715
3 0.00197538
4 0.000248379
5 3.12138e-05
6 3.88754e-06
7 4.85604e-07
8 6.25382e-08
9 7.68875e-09
10 9.81089e-10
11 1.11957e-10
