# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158651
3 0.00199557
4 0.000248239
5 3.11854e-05
6 3.95416e-06
7 4.99511e-07
8 5.96965e-08
9 8.0798e-09
10 9.88725e-10
11 1.23567e-10
