# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015704
3 0.00198245
4 0.000249864
5 3.0999e-05
6 3.92577e-06
7 5.01719e-07
8 6.14832e-08
9 7.65211e-09
10 9.56334e-10
11 1.21395e-10
