# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157846
3 0.0019731
4 0.0002486
5 3.09238e-05
6 3.89958e-06
7 4.8188e-07
8 6.07094e-08
9 7.45973e-09
10 9.69982e-10
11 1.2398e-10
