# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157721
3 0.00196952
4 0.000249853
5 3.13396e-05
6 3.83834e-06
7 4.818e-07
8 5.91541e-08
9 7.38451e-09
10 9.89244e-10
11 1.1434e-10
