# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015766
3 0.00196901
4 0.00024767
5 3.09098e-05
6 3.8257e-06
7 4.80814e-07
8 6.1251e-08
9 7.74837e-09
10 9.76482e-10
11 1.20016e-10
