# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158607
3 0.00198777
4 0.000246568
5 3.12056e-05
6 3.98773e-06
7 4.92028e-07
8 6.25089e-08
9 7.96417e-09
10 9.94695e-10
11 1.23729e-10
