# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157586
3 0.00197466
4 0.000245634
5 3.10075e-05
6 3.84375e-06
7 4.91566e-07
8 6.16174e-08
9 7.41926e-09
10 9.6795e-10
11 1.16489e-10
