# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015796
3 0.00200206
4 0.000251201
5 3.10925e-05
6 3.92456e-06
7 4.98917e-07
8 6.18465e-08
9 7.85282e-09
10 9.68464e-10
11 1.20522e-10
