# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157679
3 0.00198222
4 0.000244984
5 3.13726e-05
6 3.94423e-06
7 4.89075e-07
8 6.14608e-08
9 7.78093e-09
10 9.63135e-10
11 1.25665e-10
