# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157251
3 0.00198782
4 0.000249624
5 3.10355e-05
6 3.91992e-06
7 4.84015e-07
8 6.13581e-08
9 7.46771e-09
10 9.67828e-10
11 1.2478e-10
