# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156234
3 0.00196215
4 0.000246013
5 3.07671e-05
6 3.84553e-06
7 4.96162e-07
8 6.26562e-08
9 7.51962e-09
10 9.54123e-10
11 1.21897e-10
