# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157293
3 0.00198843
4 0.000250964
5 3.0806e-05
6 3.89937e-06
7 4.94043e-07
8 6.22914e-08
9 7.83253e-09
10 9.88375e-10
11 1.20915e-10
