# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157253
3 0.00196626
4 0.000246175
5 3.09041e-05
6 3.79247e-06
7 4.85468e-07
8 6.0246e-08
9 7.57059e-09
10 9.41467e-10
11 1.20029e-10
