# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156579
3 0.00197285
4 0.000246658
5 3.14325e-05
6 3.86494e-06
7 4.80359e-07
8 6.13402e-08
9 7.76237e-09
10 9.55222e-10
11 1.15617e-10
