# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157708
3 0.001976
4 0.000247506
5 3.11567e-05
6 3.88069e-06
7 4.92996e-07
8 6.24145e-08
9 7.54309e-09
10 9.64147e-10
11 1.20677e-10
