# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157849
3 0.00195241
4 0.000247177
5 3.07697e-05
6 3.85055e-06
7 4.87977e-07
8 5.94138e-08
9 7.6609e-09
10 9.74863e-10
11 1.22778e-10
