# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157453
3 0.00197385
4 0.000246651
5 3.0936e-05
6 3.94155e-06
7 4.85121e-07
8 6.04201e-08
9 7.63389e-09
10 9.58518e-10
11 1.18196e-10
