# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156945
3 0.00197325
4 0.000247379
5 3.07618e-05
6 3.87628e-06
7 4.85634e-07
8 6.10735e-08
9 7.58434e-09
10 9.74837e-10
11 1.18823e-10
