# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157491
3 0.00197734
4 0.000249117
5 3.11367e-05
6 3.84191e-06
7 4.80521e-07
8 6.09861e-08
9 7.57923e-09
10 9.80025e-10
11 1.24471e-10
