# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015665
3 0.00197192
4 0.000246025
5 3.10645e-05
6 3.87544e-06
7 4.877e-07
8 6.12354e-08
9 7.40836e-09
10 9.50551e-10
11 1.19139e-10
