# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157104
3 0.00197062
4 0.000244561
5 3.0703e-05
6 3.82154e-06
7 4.79347e-07
8 6.14209e-08
9 7.45504e-09
10 9.71509e-10
11 1.1837e-10
