# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156731
3 0.00195873
4 0.000246163
5 3.09313e-05
6 3.90135e-06
7 4.86334e-07
8 5.85918e-08
9 7.62482e-09
10 9.22102e-10
11 1.17274e-10
