# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158107
3 0.0019539
4 0.000245145
5 3.05212e-05
6 3.83013e-06
7 4.86983e-07
8 6.02995e-08
9 7.37869e-09
10 9.34101e-10
11 1.17392e-10
