# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158509
3 0.00196326
4 0.00024823
5 3.08163e-05
6 3.84621e-06
7 4.81711e-07
8 6.02883e-08
9 7.46012e-09
10 9.62231e-10
11 1.22752e-10
