# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157872
3 0.00196836
4 0.000247495
5 3.09846e-05
6 3.9266e-06
7 4.96308e-07
8 6.1387e-08
9 7.75164e-09
10 9.79914e-10
11 1.23022e-10
