# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156797
3 0.00196571
4 0.000247261
5 3.05608e-05
6 3.87768e-06
7 4.90322e-07
8 6.06469e-08
9 7.6385e-09
10 9.32758e-10
11 1.21369e-10
