# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157014
3 0.00197405
4 0.000246147
5 3.11253e-05
6 3.9287e-06
7 4.93129e-07
8 6.06593e-08
9 7.75869e-09
10 9.86836e-10
11 1.14518e-10
