# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157762
3 0.00197238
4 0.000247716
5 3.11302e-05
6 3.95029e-06
7 4.88064e-07
8 6.22548e-08
9 7.85417e-09
10 9.83613e-10
11 1.19956e-10
