# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156313
3 0.00197224
4 0.000245802
5 3.06636e-05
6 3.85517e-06
7 4.95114e-07
8 5.9562e-08
9 7.74521e-09
10 9.5108e-10
11 1.21217e-10
