# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158418
3 0.0019867
4 0.000249094
5 3.1251e-05
6 3.87044e-06
7 4.92009e-07
8 6.23396e-08
9 7.69857e-09
10 9.95867e-10
11 1.23584e-10
