# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015856
3 0.00195811
4 0.000246519
5 3.06722e-05
6 3.95623e-06
7 4.84191e-07
8 6.0124e-08
9 7.53567e-09
10 9.57866e-10
11 1.21321e-10
