# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157931
3 0.0019745
4 0.000246399
5 3.08013e-05
6 3.85935e-06
7 4.91161e-07
8 5.97003e-08
9 7.63012e-09
10 9.6205e-10
11 1.19542e-10
