# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157161
3 0.00195775
4 0.000244662
5 3.06026e-05
6 3.82092e-06
7 4.89324e-07
8 6.18195e-08
9 7.50651e-09
10 9.57236e-10
11 1.18833e-10
