# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157604
3 0.00198256
4 0.000248532
5 3.16566e-05
6 3.96703e-06
7 4.96943e-07
8 6.26499e-08
9 7.62598e-09
10 1.01616e-09
11 1.20816e-10
