# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015714
3 0.00196243
4 0.000244591
5 3.09332e-05
6 3.88964e-06
7 4.80176e-07
8 6.04855e-08
9 7.51325e-09
10 9.58436e-10
11 1.17793e-10
