# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157368
3 0.00196435
4 0.00024849
5 3.07278e-05
6 3.85137e-06
7 4.84222e-07
8 5.81035e-08
9 7.69395e-09
10 9.48505e-10
11 1.21108e-10
