# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156861
3 0.00198856
4 0.000246098
5 3.08718e-05
6 3.88335e-06
7 4.81403e-07
8 6.14828e-08
9 7.59542e-09
10 9.54298e-10
11 1.21141e-10
