# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157332
3 0.00197995
4 0.00025053
5 3.11878e-05
6 3.85331e-06
7 4.89415e-07
8 6.19507e-08
9 7.69402e-09
10 9.91843e-10
11 1.26292e-10
