# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158249
3 0.00198803
4 0.000248482
5 3.1417e-05
6 3.99169e-06
7 4.90938e-07
8 6.17034e-08
9 7.92772e-09
10 9.74188e-10
11 1.20278e-10
